Ticker,Sector,Industry,Country,Market Cap,ATR,Prev Close P,Prev Close F,Price,Open,High,Low,Rel Vol,Ppro Time,Finviz Time
SYKE,Technology,Information Technology Services,USA,1.66B,1.27,41.27,,,,,,,,
SYNA,Technology,Semiconductors,USA,3.69B,3.76,105.9,,,,,,,,
SYNC,Technology,Software - Infrastructure,USA,77.59M,0.11,1.82,,,,,,,,
SYNH,Healthcare,Diagnostics & Research,USA,7.95B,2.16,76.09,,,,,,,,
SYNL,Basic Materials,Steel,USA,85.31M,0.44,8.85,,,,,,,,
SYPR,Consumer Cyclical,Auto Parts,USA,43.57M,0.2,2.02,,,,,,,,
SYRS,Healthcare,Biotechnology,USA,547.82M,1.48,12.19,,,,,,,,
SYTA,Technology,Communication Equipment,Canada,46.83M,0.73,10.23,,,,,,,,
TA,Consumer Cyclical,Specialty Retail,USA,478.00M,1.69,32.65,,,,,,,,
TACO,Consumer Cyclical,Restaurants,USA,377.32M,0.35,10.07,,,,,,,,
TACT,Technology,Computer Hardware,USA,89.27M,0.4,10.03,,,,,,,,
TAIT,Technology,Electronics & Computer Distribution,USA,19.08M,0.11,3.24,,,,,,,,
TANH,Consumer Defensive,Household & Personal Products,China,72.65M,0.15,1.86,,,,,,,,
TAOP,Technology,Software - Infrastructure,China,26.45M,0.21,3.43,,,,,,,,
TARA,Healthcare,Biotechnology,USA,232.02M,1.33,19.95,,,,,,,,
TARS,Healthcare,Biotechnology,USA,841.68M,5.41,40.72,,,,,,,,
TAST,Consumer Cyclical,Restaurants,USA,356.87M,0.31,6.9,,,,,,,,
TATT,Industrials,Aerospace & Defense,Israel,54.26M,0.41,5.86,,,,,,,,
TAYD,Industrials,Specialty Industrial Machinery,USA,36.40M,0.23,10.4,,,,,,,,
TBBK,Financial,Banks - Regional,USA,969.31M,0.62,17.34,,,,,,,,
TBIO,Healthcare,Biotechnology,USA,1.71B,1.66,23.03,,,,,,,,
TBK,Financial,Banks - Regional,USA,1.51B,2.54,59.68,,,,,,,,
TBLT,Industrials,Tools & Accessories,USA,45.19M,0.09,1.3,,,,,,,,
TBNK,Financial,Banks - Regional,USA,249.30M,0.63,26.16,,,,,,,,
TBPH,Healthcare,Biotechnology,Cayman Islands,1.16B,0.94,18.13,,,,,,,,
TC,Communication Services,Internet Content & Information,China,80.81M,0.37,3.83,,,,,,,,
TCBI,Financial,Banks - Regional,USA,3.42B,2.62,66.37,,,,,,,,
TCBK,Financial,Banks - Regional,USA,1.20B,1.25,40.37,,,,,,,,
TCDA,Healthcare,Drug Manufacturers - Specialty & Generic,USA,383.45M,0.44,7.45,,,,,,,,
TCF,Financial,Banks - Regional,USA,6.39B,1.26,41.29,,,,,,,,
TCFC,Financial,Banks - Regional,USA,157.84M,0.55,26.89,,,,,,,,
TCMD,Healthcare,Medical Devices,USA,1.07B,2.22,52.62,,,,,,,,
TCOM,Consumer Cyclical,Travel Services,China,19.84B,1.03,33.58,,,,,,,,
TCON,Healthcare,Biotechnology,USA,178.04M,0.99,10.61,,,,,,,,
TCPC,Financial,Asset Management,USA,684.63M,0.27,11.89,,,,,,,,
TCRR,Healthcare,Biotechnology,USA,1.00B,2.14,29.04,,,,,,,,
TCX,Technology,Software - Infrastructure,Canada,876.24M,2.44,82.82,,,,,,,,
TDAC,Financial,Shell Companies,USA,152.89M,0.53,12.45,,,,,,,,
TDIV,Financial,Exchange Traded Fund,USA,-,0.64,51.27,,,,,,,,
TEAM,Technology,Software - Application,Australia,58.69B,7.18,235.45,,,,,,,,
TECH,Healthcare,Biotechnology,USA,13.35B,9.21,356.59,,,,,,,,
TEDU,Consumer Defensive,Education & Training Services,China,169.06M,0.14,3.11,,,,,,,,
TEKK,Financial,Shell Companies,USA,262.50M,0.34,10.5,,,,,,,,
TELA,Healthcare,Medical Devices,USA,208.98M,0.96,14.8,,,,,,,,
TELL,Energy,Oil & Gas E&P,USA,870.41M,0.3,3.3,,,,,,,,
TENB,Technology,Software - Infrastructure,USA,5.60B,2.48,53.67,,,,,,,,
TENX,Healthcare,Biotechnology,USA,31.47M,0.25,2.49,,,,,,,,
TER,Technology,Semiconductor Equipment & Materials,USA,23.09B,3.61,137.95,,,,,,,,
TESS,Technology,Communication Equipment,USA,65.79M,0.42,7.27,,,,,,,,
TFFP,Healthcare,Biotechnology,USA,408.97M,1.29,17.82,,,,,,,,
TFSL,Financial,Banks - Regional,USA,5.42B,0.46,19.05,,,,,,,,
TGA,Energy,Oil & Gas E&P,Canada,79.79M,0.09,1.11,,,,,,,,
TGLS,Industrials,Building Products & Equipment,Colombia,341.07M,0.28,7.28,,,,,,,,
TGTX,Healthcare,Biotechnology,USA,6.94B,2.92,49.42,,,,,,,,
TH,Energy,Oil & Gas Equipment & Services,USA,162.93M,0.1,1.58,,,,,,,,
THBR,Financial,Shell Companies,USA,560.45M,0.7,12.7,,,,,,,,
THCA,Financial,Shell Companies,USA,245.03M,0.28,10.9,,,,,,,,
THCB,Financial,Shell Companies,USA,533.32M,1.41,15.03,,,,,,,,
THFF,Financial,Banks - Regional,USA,564.71M,1.03,41.19,,,,,,,,
THMO,Healthcare,Medical Devices,USA,21.36M,0.2,2.65,,,,,,,,
THRM,Consumer Cyclical,Auto Parts,USA,2.25B,2.16,68.36,,,,,,,,
THTX,Healthcare,Drug Manufacturers - Specialty & Generic,Canada,176.36M,0.2,2.29,,,,,,,,
TIG,Financial,Insurance - Specialty,USA,780.58M,0.75,15.5,,,,,,,,
TIGO,Communication Services,Telecom Services,Luxembourg,4.03B,0.83,39.95,,,,,,,,
TIGR,Financial,Capital Markets,China,2.47B,1.64,17.76,,,,,,,,
TILE,Consumer Cyclical,"Furnishings, Fixtures & Appliances",USA,670.29M,0.51,11.03,,,,,,,,
TIPT,Financial,Insurance - Specialty,USA,171.23M,0.11,5.06,,,,,,,,
TITN,Industrials,Industrial Distribution,USA,523.56M,0.96,22.48,,,,,,,,
TLC,Healthcare,Biotechnology,Taiwan,185.14M,0.21,4.4,,,,,,,,
TLGT,Healthcare,Drug Manufacturers - Specialty & Generic,USA,26.37M,0.15,1.18,,,,,,,,
TLMD,Healthcare,Medical Care Facilities,USA,657.81M,0.49,7.96,,,,,,,,
TLND,Technology,Software - Infrastructure,France,1.44B,1.68,45.08,,,,,,,,
TLRY,Healthcare,Drug Manufacturers - Specialty & Generic,Canada,2.27B,1.63,18.02,,,,,,,,
TLS,Technology,Information Technology Services,USA,2.18B,2.48,39.83,,,,,,,,
TLSA,Healthcare,Biotechnology,United Kingdom,386.31M,0.48,3.97,,,,,,,,
TLT,Financial,Exchange Traded Fund,USA,-,1.34,151.88,,,,,,,,
TMDI,Healthcare,Medical Devices,Canada,216.15M,0.3,2.63,,,,,,,,
TMDX,Healthcare,Medical Devices,USA,634.42M,1.34,23.77,,,,,,,,
TMPMU,Financial,Shell Companies,USA,-,0.17,10.95,,,,,,,,
TMTS,Financial,Shell Companies,USA,205.40M,0.12,10.27,,,,,,,,
TMUS,Communication Services,Telecom Services,USA,158.51B,2.93,130.36,,,,,,,,
TNAV,Technology,Software - Application,USA,230.45M,0.04,4.79,,,,,,,,
TNDM,Healthcare,Medical Devices,USA,6.11B,3.8,98.62,,,,,,,,
TNXP,Healthcare,Biotechnology,USA,286.59M,0.1,1.03,,,,,,,,
TOMZ,Industrials,Pollution & Treatment Controls,USA,81.30M,0.35,4.88,,,,,,,,
TOPS,Industrials,Marine Shipping,Greece,69.62M,0.14,1.64,,,,,,,,
TOUR,Consumer Cyclical,Travel Services,China,247.82M,0.17,2.16,,,,,,,,
TOWN,Financial,Banks - Regional,USA,1.90B,0.9,25.73,,,,,,,,
TPCO,Communication Services,Publishing,USA,575.94M,0.54,15.84,,,,,,,,
TPIC,Industrials,Specialty Industrial Machinery,USA,2.72B,4.2,68.52,,,,,,,,
TPTX,Healthcare,Biotechnology,USA,6.62B,6.59,131.96,,,,,,,,
TQQQ,Financial,Exchange Traded Fund,USA,-,3.71,100.52,,,,,,,,
TRCH,Energy,Oil & Gas E&P,USA,175.84M,0.18,1.65,,,,,,,,
TREE,Financial,Mortgage Finance,USA,4.32B,13.41,318.04,,,,,,,,
TRHC,Healthcare,Health Information Services,USA,1.31B,2.91,51.44,,,,,,,,
TRIB,Healthcare,Diagnostics & Research,Ireland,111.94M,0.32,4.62,,,,,,,,
TRIL,Healthcare,Biotechnology,Canada,1.30B,0.99,12.9,,,,,,,,
TRIP,Consumer Cyclical,Travel Services,USA,4.64B,1.47,33.19,,,,,,,,
TRIT,Technology,Information Technology Services,Singapore,838.60M,1.49,7.55,,,,,,,,
TRMB,Technology,Scientific & Technical Instruments,USA,17.81B,2.17,70.76,,,,,,,,
TRMD,Energy,Oil & Gas Midstream,United Kingdom,551.03M,0.28,7.41,,,,,,,,
TRMK,Financial,Banks - Regional,USA,1.95B,0.9,30.52,,,,,,,,
TRMT,Real Estate,REIT - Mortgage,USA,33.21M,0.16,4.05,,,,,,,,
TRNS,Industrials,Industrial Distribution,USA,266.06M,1.23,37.42,,,,,,,,
TROW,Financial,Asset Management,USA,35.85B,3.49,156.21,,,,,,,,
TRS,Industrials,Specialty Industrial Machinery,USA,1.49B,1.08,34.22,,,,,,,,
TRST,Financial,Banks - Regional,USA,680.46M,0.2,7.08,,,,,,,,
TRUE,Communication Services,Internet Content & Information,USA,544.97M,0.19,5.07,,,,,,,,
TRUP,Financial,Insurance - Specialty,USA,4.35B,6.1,118.07,,,,,,,,
TRVG,Communication Services,Internet Content & Information,Germany,799.66M,0.13,2.19,,,,,,,,
TRVI,Healthcare,Biotechnology,USA,54.38M,0.22,2.97,,,,,,,,
TRVN,Healthcare,Biotechnology,USA,356.83M,0.12,2.21,,,,,,,,
TSBK,Financial,Banks - Regional,USA,231.85M,0.61,27.8,,,,,,,,
TSC,Financial,Banks - Regional,USA,588.77M,0.76,19.47,,,,,,,,
TSCO,Consumer Cyclical,Specialty Retail,USA,18.01B,3.49,155.62,,,,,,,,
TSEM,Technology,Semiconductors,Israel,3.30B,0.98,30.23,,,,,,,,
TSHA,Healthcare,Biotechnology,USA,1.13B,2.37,30.81,,,,,,,,
TSIA,Financial,Shell Companies,USA,310.80M,0.55,10.36,,,,,,,,
TSIAU,Financial,Shell Companies,USA,-,0.27,11.32,,,,,,,,
TSLA,Consumer Cyclical,Auto Manufacturers,USA,802.53B,34.05,846.64,,,,,,,,
TSRI,Technology,Software - Application,USA,14.11M,0.42,7.06,,,,,,,,
TTCF,Consumer Defensive,Packaged Foods,USA,1.86B,1.58,24.54,,,,,,,,
TTD,Technology,Software - Application,USA,37.69B,33.13,812.96,,,,,,,,
TTEC,Technology,Information Technology Services,USA,3.95B,2.91,82.89,,,,,,,,
TTEK,Industrials,Engineering & Construction,USA,7.75B,4.34,142.42,,,,,,,,
TTGT,Communication Services,Internet Content & Information,USA,2.04B,2.8,72.44,,,,,,,,
TTMI,Technology,Electronic Components,USA,1.53B,0.29,14.17,,,,,,,,
TTNP,Healthcare,Biotechnology,USA,23.16M,0.2,3.19,,,,,,,,
TTOO,Healthcare,Diagnostics & Research,USA,272.12M,0.14,1.87,,,,,,,,
TTWO,Communication Services,Electronic Gaming & Multimedia,USA,23.44B,5.71,204.66,,,,,,,,
TUR,Financial,Exchange Traded Fund,USA,-,0.55,27.99,,,,,,,,
TURN,Financial,Asset Management,USA,70.13M,0.33,6.61,,,,,,,,
TUSK,Energy,Oil & Gas Equipment & Services,USA,220.15M,0.47,4.79,,,,,,,,
TVACU,Financial,Shell Companies,USA,-,0.18,10.83,,,,,,,,
TVTY,Healthcare,Medical Care Facilities,USA,1.09B,0.79,21.96,,,,,,,,
TW,Financial,Capital Markets,USA,14.62B,1.68,64.32,,,,,,,,
TWIN,Industrials,Specialty Industrial Machinery,USA,129.42M,0.48,8.95,,,,,,,,
TWNK,Consumer Defensive,Packaged Foods,USA,1.88B,0.32,14.07,,,,,,,,
TWOU,Consumer Defensive,Education & Training Services,USA,3.28B,2.39,43.97,,,,,,,,
TWST,Healthcare,Diagnostics & Research,USA,9.68B,14.64,190.64,,,,,,,,
TXG,Healthcare,Health Information Services,USA,20.15B,8.31,187,,,,,,,,
TXMD,Healthcare,Drug Manufacturers - Specialty & Generic,USA,469.25M,0.08,1.5,,,,,,,,
TXN,Technology,Semiconductors,USA,160.99B,3.13,172.81,,,,,,,,
TXRH,Consumer Cyclical,Restaurants,USA,5.52B,2.36,79.71,,,,,,,,
TYHT,Healthcare,Drug Manufacturers - Specialty & Generic,China,12.08M,0.3,3.74,,,,,,,,
TYME,Healthcare,Biotechnology,USA,238.68M,0.21,1.74,,,,,,,,
TZOO,Consumer Cyclical,Travel Services,USA,119.12M,0.47,10.26,,,,,,,,
UAE,Financial,Exchange Traded Fund,USA,-,0.23,13.14,,,,,,,,
UAL,Industrials,Airlines,USA,13.01B,1.71,42.14,,,,,,,,
UBCP,Financial,Banks - Regional,USA,83.72M,0.33,14.07,,,,,,,,
UBFO,Financial,Banks - Regional,USA,120.55M,0.36,7.62,,,,,,,,
UBOH,Financial,Banks - Regional,USA,80.61M,0.8,24.65,,,,,,,,
UBSI,Financial,Banks - Regional,USA,4.68B,1.06,35.68,,,,,,,,
UBX,Healthcare,Biotechnology,USA,371.28M,0.44,6.81,,,,,,,,
UCBI,Financial,Banks - Regional,USA,2.79B,1.14,31.77,,,,,,,,
UCL,Communication Services,Telecom Services,Hong Kong,295.31M,0.58,10.38,,,,,,,,
UCTT,Technology,Semiconductor Equipment & Materials,USA,1.75B,1.88,43.36,,,,,,,,
UEIC,Technology,Consumer Electronics,USA,833.82M,2,60.16,,,,,,,,
UEPS,Technology,Software - Infrastructure,South Africa,285.07M,0.21,5.13,,,,,,,,
UFCS,Financial,Insurance - Property & Casualty,USA,781.74M,1.37,30.85,,,,,,,,
UFO,Financial,Exchange Traded Fund,USA,-,0.56,27.85,,,,,,,,
UFPI,Basic Materials,Lumber & Wood Production,USA,3.68B,2.07,60.26,,,,,,,,
UFPT,Consumer Cyclical,Packaging & Containers,USA,342.64M,2.03,46.24,,,,,,,,
UG,Consumer Defensive,Household & Personal Products,USA,65.44M,0.38,14.23,,,,,,,,
UHAL,Industrials,Rental & Leasing Services,USA,9.29B,10.77,474.62,,,,,,,,
UIHC,Financial,Insurance - Property & Casualty,USA,246.85M,0.34,5.68,,,,,,,,
UK,Real Estate,Real Estate Services,China,410.82M,0.39,4.9,,,,,,,,
ULBI,Industrials,Specialty Industrial Machinery,USA,110.43M,0.27,6.8,,,,,,,,
ULTA,Consumer Cyclical,Specialty Retail,USA,16.89B,8.65,299.92,,,,,,,,
UMBF,Financial,Banks - Regional,USA,3.68B,2.3,75.18,,,,,,,,
UMPQ,Financial,Banks - Regional,USA,3.63B,0.49,16.04,,,,,,,,
UNB,Financial,Banks - Regional,USA,116.91M,1.07,26.51,,,,,,,,
UNIT,Real Estate,REIT - Specialty,USA,2.95B,0.42,12.7,,,,,,,,
UNTY,Financial,Banks - Regional,USA,210.27M,1.06,19.38,,,,,,,,
UONE,Communication Services,Broadcasting,USA,26.25M,0.76,5.91,,,,,,,,
UONEK,Communication Services,Broadcasting,USA,111.28M,0.14,1.6,,,,,,,,
UPLD,Technology,Software - Application,USA,1.49B,1.96,49.86,,,,,,,,
UPST,Financial,Credit Services,USA,5.06B,7.76,64.47,,,,,,,,
UPWK,Industrials,Staffing & Employment Services,USA,5.23B,2.6,41.35,,,,,,,,
URBN,Consumer Cyclical,Apparel Retail,USA,2.59B,1.32,26.76,,,,,,,,
URGN,Healthcare,Biotechnology,USA,484.89M,1,21,,,,,,,,
UROV,Healthcare,Biotechnology,United Kingdom,515.13M,0.06,16.24,,,,,,,,
USAK,Industrials,Trucking,USA,96.02M,0.61,11.05,,,,,,,,
USAP,Basic Materials,Steel,USA,70.04M,0.51,7.87,,,,,,,,
USAT,Technology,Software - Infrastructure,USA,700.49M,0.51,10.54,,,,,,,,
USAU,Basic Materials,Gold,USA,80.22M,1.03,13.13,,,,,,,,
USCR,Basic Materials,Building Materials,USA,819.77M,2.77,47.8,,,,,,,,
USEG,Energy,Oil & Gas E&P,USA,13.51M,0.35,4.55,,,,,,,,
USIG,Financial,Exchange Traded Fund,USA,-,0.2,61.22,,,,,,,,
USIO,Technology,Software - Infrastructure,USA,74.78M,0.23,3.02,,,,,,,,
USLM,Basic Materials,Building Materials,USA,712.40M,3.24,128.36,,,,,,,,
USMC,Financial,Exchange Traded Fund,USA,-,0.29,36.11,,,,,,,,
USOI,Financial,Exchange Traded Fund,USA,-,0.07,4.82,,,,,,,,
USWS,Energy,Oil & Gas Midstream,USA,59.27M,0.09,0.85,,,,,,,,
USXF,Financial,Exchange Traded Fund,USA,-,0.33,32.22,,,,,,,,
UTHR,Healthcare,Biotechnology,USA,7.21B,5.23,167.71,,,,,,,,
UTMD,Healthcare,Medical Instruments & Supplies,USA,319.26M,2.41,87.23,,,,,,,,
UTSI,Technology,Communication Equipment,China,67.18M,0.14,1.86,,,,,,,,
UVSP,Financial,Banks - Regional,USA,698.43M,0.72,23.39,,,,,,,,
UXIN,Communication Services,Internet Content & Information,China,390.55M,0.1,1.27,,,,,,,,
VACQU,Financial,Shell Companies,USA,-,0.19,11,,,,,,,,
VALU,Financial,Financial Data & Stock Exchanges,USA,305.89M,1.69,30.65,,,,,,,,
VBFC,Financial,Banks - Regional,USA,48.74M,0.86,33.85,,,,,,,,
VBIV,Healthcare,Biotechnology,USA,744.34M,0.26,3.08,,,,,,,,
VBLT,Healthcare,Biotechnology,Israel,124.17M,0.19,2.69,,,,,,,,
VBTX,Financial,Banks - Regional,USA,1.43B,0.96,28.38,,,,,,,,
VC,Consumer Cyclical,Auto Parts,USA,3.96B,4.94,140.07,,,,,,,,
VCEL,Healthcare,Biotechnology,USA,1.85B,1.92,41.23,,,,,,,,
VCIT,Financial,Exchange Traded Fund,USA,-,0.28,96.32,,,,,,,,
VCKAU,Financial,Shell Companies,Singapore,-,0.1,10.34,,,,,,,,
VCLT,Financial,Exchange Traded Fund,USA,-,0.8,108.01,,,,,,,,
VCNX,Healthcare,Biotechnology,USA,60.89M,0.18,2.55,,,,,,,,
VCSH,Financial,Exchange Traded Fund,USA,-,0.1,83.13,,,,,,,,
VCTR,Financial,Asset Management,USA,1.58B,0.93,23.39,,,,,,,,
VCVC,Financial,Shell Companies,USA,214.94M,0.31,10.68,,,,,,,,
VCVCU,Financial,Shell Companies,USA,-,0.24,11.65,,,,,,,,
VCYT,Healthcare,Biotechnology,USA,3.31B,3.88,55.24,,,,,,,,
VECO,Technology,Semiconductor Equipment & Materials,USA,1.07B,0.77,20.68,,,,,,,,
VEON,Communication Services,Telecom Services,Netherlands,3.05B,0.07,1.8,,,,,,,,
VERB,Technology,Software - Application,USA,87.80M,0.18,1.79,,,,,,,,
VERI,Technology,Software - Infrastructure,USA,1.37B,3.37,41.65,,,,,,,,
VERO,Healthcare,Medical Devices,Canada,121.32M,0.19,2.37,,,,,,,,
VERU,Healthcare,Drug Manufacturers - Specialty & Generic,USA,686.42M,0.89,9.02,,,,,,,,
VERX,Technology,Software - Application,USA,4.58B,2.37,33.32,,,,,,,,
VERY,Financial,Insurance - Life,USA,138.26M,0.44,9.15,,,,,,,,
VFF,Consumer Defensive,Farm Products,Canada,827.07M,1.1,12.52,,,,,,,,
VG,Communication Services,Telecom Services,USA,3.49B,0.46,13.47,,,,,,,,
VGIT,Financial,Exchange Traded Fund,USA,-,0.11,69.08,,,,,,,,
VGLT,Financial,Exchange Traded Fund,USA,-,0.78,92.39,,,,,,,,
VGSH,Financial,Exchange Traded Fund,USA,-,0.02,61.62,,,,,,,,
VIAC,Communication Services,Entertainment,USA,28.58B,1.62,45.58,,,,,,,,
VIAV,Technology,Communication Equipment,USA,3.68B,0.34,16.06,,,,,,,,
VICR,Technology,Electronic Components,USA,4.44B,3.49,98.57,,,,,,,,
VIE,Healthcare,Biotechnology,USA,1.94B,2,34.87,,,,,,,,
VIGI,Financial,Exchange Traded Fund,USA,-,0.79,83.95,,,,,,,,
VINC,Healthcare,Biotechnology,USA,164.19M,1.76,20.81,,,,,,,,
VIOT,Technology,Consumer Electronics,China,457.02M,0.33,7.4,,,,,,,,
VIR,Healthcare,Biotechnology,USA,4.79B,2.86,40.53,,,,,,,,
VIRC,Consumer Cyclical,"Furnishings, Fixtures & Appliances",USA,44.12M,0.18,2.74,,,,,,,,
VIRI,Healthcare,Biotechnology,USA,62.40M,1.14,7.8,,,,,,,,
VIRT,Financial,Capital Markets,USA,4.85B,0.61,24.84,,,,,,,,
VISL,Technology,Communication Equipment,USA,50.93M,0.28,2.54,,,,,,,,
VITL,Consumer Defensive,Farm Products,USA,1.03B,1.45,26.34,,,,,,,,
VIVE,Healthcare,Medical Devices,USA,7.48M,0.31,3.43,,,,,,,,
VIVO,Healthcare,Diagnostics & Research,USA,1.02B,1.16,22.97,,,,,,,,
VJET,Technology,Computer Hardware,Germany,98.49M,1.57,17.94,,,,,,,,
VKTX,Healthcare,Biotechnology,USA,511.36M,0.31,6.82,,,,,,,,
VLDR,Technology,Scientific & Technical Instruments,USA,4.10B,2.06,23.15,,,,,,,,
VLGEA,Consumer Defensive,Grocery Stores,USA,312.24M,0.44,21.82,,,,,,,,
VLY,Financial,Banks - Regional,USA,4.56B,0.35,10.99,,,,,,,,
VMACU,Financial,Shell Companies,USA,-,0.14,10.91,,,,,,,,
VMAR,Consumer Cyclical,Leisure,Canada,125.28M,1.44,15.64,,,,,,,,
VMBS,Financial,Exchange Traded Fund,USA,-,0.07,54.05,,,,,,,,
VMD,Healthcare,Medical Devices,USA,337.43M,0.3,8.62,,,,,,,,
VNDA,Healthcare,Biotechnology,USA,790.80M,0.51,14.2,,,,,,,,
VNET,Technology,Information Technology Services,China,5.35B,2,41.17,,,,,,,,
VNOM,Energy,Oil & Gas Midstream,USA,1.01B,0.7,14.6,,,,,,,,
VNQI,Financial,Exchange Traded Fund,USA,-,0.59,53.91,,,,,,,,
VOD,Communication Services,Telecom Services,United Kingdom,47.78B,0.34,17.58,,,,,,,,
VONE,Financial,Exchange Traded Fund,USA,-,1.77,180,,,,,,,,
VONG,Financial,Exchange Traded Fund,USA,-,3.08,254.5,,,,,,,,
VONV,Financial,Exchange Traded Fund,USA,-,1.34,123,,,,,,,,
VOXX,Consumer Cyclical,Auto Parts,USA,527.28M,1.63,21.33,,,,,,,,
VPN,Financial,Exchange Traded Fund,USA,-,0.27,16,,,,,,,,
VRA,Consumer Cyclical,Footwear & Accessories,USA,290.78M,0.34,8.47,,,,,,,,
VRAY,Healthcare,Medical Devices,USA,780.19M,0.55,4.48,,,,,,,,
VRCA,Healthcare,Biotechnology,USA,354.05M,0.99,12.64,,,,,,,,
VREX,Healthcare,Medical Devices,USA,808.16M,0.84,20.27,,,,,,,,
VRIG,Financial,Exchange Traded Fund,USA,-,0.03,25.07,,,,,,,,
VRM,Consumer Cyclical,Auto & Truck Dealerships,USA,4.94B,1.84,36.55,,,,,,,,
VRME,Industrials,Security & Protection Services,USA,28.15M,0.41,4.87,,,,,,,,
VRNA,Healthcare,Biotechnology,United Kingdom,404.18M,0.31,7.8,,,,,,,,
VRNS,Technology,Software - Infrastructure,USA,5.85B,6.61,184.02,,,,,,,,
VRNT,Technology,Software - Infrastructure,USA,4.70B,2.08,72.18,,,,,,,,
VRRM,Industrials,Security & Protection Services,USA,2.20B,0.53,13.51,,,,,,,,
VRSK,Industrials,Consulting Services,USA,31.98B,3.91,192.76,,,,,,,,
VRSN,Technology,Software - Infrastructure,USA,22.27B,3.94,194.75,,,,,,,,
VRTS,Financial,Asset Management,USA,1.76B,7.64,223.03,,,,,,,,
VRTU,Technology,Information Technology Services,USA,1.55B,0.24,51.16,,,,,,,,
VRTX,Healthcare,Biotechnology,USA,61.94B,6.17,237.59,,,,,,,,
VSAT,Technology,Communication Equipment,USA,2.71B,1.75,40.75,,,,,,,,
VSEC,Industrials,Aerospace & Defense,USA,470.60M,1.93,41.39,,,,,,,,
VSMV,Financial,Exchange Traded Fund,USA,-,0.22,34.64,,,,,,,,
VSPRU,Financial,Shell Companies,USA,-,0.43,11.91,,,,,,,,
VSTA,Consumer Defensive,Education & Training Services,Brazil,1.09B,0.81,13.7,,,,,,,,
VSTM,Healthcare,Biotechnology,USA,368.96M,0.15,2.2,,,,,,,,
VTAQU,Financial,Shell Companies,USA,181.88M,0.1,10.55,,,,,,,,
VTGN,Healthcare,Biotechnology,USA,294.11M,0.24,2.21,,,,,,,,
VTHR,Financial,Exchange Traded Fund,USA,-,1.74,179.65,,,,,,,,
VTIP,Financial,Exchange Traded Fund,USA,-,0.06,51.35,,,,,,,,
VTIQU,Financial,Shell Companies,USA,-,0.32,11.53,,,,,,,,
VTNR,Energy,Oil & Gas Refining & Marketing,USA,57.83M,0.12,1.28,,,,,,,,
VTRS,Healthcare,Drug Manufacturers - Specialty & Generic,USA,21.79B,0.58,17.43,,,,,,,,
VTRU,Consumer Defensive,Education & Training Services,Brazil,352.20M,1.11,15.24,,,,,,,,
VTSI,Industrials,Aerospace & Defense,USA,31.63M,0.19,4.05,,,,,,,,
VTVT,Healthcare,Biotechnology,USA,167.16M,0.22,2.2,,,,,,,,
VTWG,Financial,Exchange Traded Fund,USA,-,4.38,230.1,,,,,,,,
VTWO,Financial,Exchange Traded Fund,USA,-,3.2,173.61,,,,,,,,
VTWV,Financial,Exchange Traded Fund,USA,-,2.46,125.91,,,,,,,,
VUZI,Technology,Consumer Electronics,USA,557.52M,1.35,12.37,,,,,,,,
VVOS,Healthcare,Medical Devices,USA,129.38M,0.98,6.7,,,,,,,,
VVPR,Technology,Solar,United Kingdom,265.39M,1.61,13.88,,,,,,,,
VWOB,Financial,Exchange Traded Fund,USA,-,0.32,80.9,,,,,,,,
VXRT,Healthcare,Biotechnology,USA,799.04M,0.5,7.14,,,,,,,,
VXUS,Financial,Exchange Traded Fund,USA,-,0.69,62.8,,,,,,,,
VYGR,Healthcare,Biotechnology,USA,355.45M,0.5,9.04,,,,,,,,
VYMI,Financial,Exchange Traded Fund,USA,-,0.72,63.7,,,,,,,,
VYNE,Healthcare,Biotechnology,USA,311.84M,0.09,1.88,,,,,,,,
WABC,Financial,Banks - Regional,USA,1.66B,1.73,61.52,,,,,,,,
WAFD,Financial,Banks - Regional,USA,2.17B,0.82,28.57,,,,,,,,
WAFU,Consumer Defensive,Education & Training Services,China,19.49M,0.45,4.64,,,,,,,,
WASH,Financial,Banks - Regional,USA,821.51M,1.4,46.65,,,,,,,,
WATT,Technology,Scientific & Technical Instruments,USA,158.92M,0.32,3.39,,,,,,,,
WB,Communication Services,Internet Content & Information,China,9.61B,1.73,42.96,,,,,,,,
WBA,Healthcare,Pharmaceutical Retailers,USA,41.33B,1.35,47.45,,,,,,,,
WCLD,Financial,Exchange Traded Fund,USA,-,1.25,56.15,,,,,,,,
WDAY,Technology,Software - Application,USA,57.74B,7.57,235.53,,,,,,,,
WDC,Technology,Computer Hardware,USA,15.17B,2.09,50.71,,,,,,,,
WDFC,Basic Materials,Specialty Chemicals,USA,3.97B,10.05,288.93,,,,,,,,
WEN,Consumer Cyclical,Restaurants,USA,4.50B,0.53,20.85,,,,,,,,
WERN,Industrials,Trucking,USA,2.99B,0.93,42.96,,,,,,,,
WETF,Financial,Asset Management,USA,844.69M,0.24,5.43,,,,,,,,
WEYS,Consumer Cyclical,Footwear & Accessories,USA,170.82M,0.76,16.98,,,,,,,,
WHF,Financial,Asset Management,USA,279.84M,0.3,13.62,,,,,,,,
WHLM,Industrials,Specialty Business Services,USA,23.88M,0.31,4.71,,,,,,,,
WHLR,Real Estate,REIT - Retail,USA,26.47M,0.12,2.78,,,,,,,,
WIFI,Communication Services,Telecom Services,USA,551.20M,0.56,12.2,,,,,,,,
